1667, 2775870,
1668, 2745577,
1669, 2976403,
1670, 3143655,
1671, 3767863,
1672, 2855656,
1673, 2842004,
1674, 4781188,
1675, 3468771,
1676, 3590798,
1677, 2939283,
1678, 3674424,
1679, 3160721,
1680, 3542584,
1681, 3044668,
1682, 2979816,
1683, 2748991,
1684, 2527553,
1685, 2440087,
1686, 2643179,
1687, 2633366,
1688, 2667499,
1689, 2761364,
1690, 2903016,
1691, 2844137,
1692, 2935443,
1693, 2795924,
1694, 2656406,
1695, 2867604,
1696, 2694805,
1697, 2758378,
1698, 2683285,
1699, 2771177,
1700, 3050642,
1701, 2792937,
1702, 3300667,
1703, 3153894,
1704, 3081788,
1705, 3899701,
1706, 2745151,
1707, 2745151,
1708, 3551545,
1709, 3069842,
1710, 2797631,
1711, 3532344,
1712, 2711018,
1713, 2589846,
1714, 2833471,
1715, 3226001,
1716, 2420461,
1717, 2884243,
1718, 2545046,
1719, 2712725,
1720, 3665037,
1721, 3721783,
1722, 2850110,
1723, 2729365,
1724, 2414487,
1725, 4151859,
1726, 2794218,
1727, 3630477,
1728, 3703010,
1729, 3545145,
1730, 2628672,
1731, 3671010,
1732, 2494273,
1733, 3622371,
1734, 2862910,
1735, 2473366,
1736, 3340346,
1737, 2501100,
1738, 2623978,
1739, 3777676,
1740, 2908990,
1741, 2606486,
1742, 2819391,
1743, 2859497,
1744, 3057042,
1745, 4277726,
1746, 3458958,
1747, 2841150,
1748, 3042109,
1749, 2865897,
1750, 3004563,
1751, 2543766,
1752, 3208081,
1753, 3846369,
1754, 2660672,
1755, 5798353,
1756, 3743116,
1757, 2740031,
1758, 2792938,
1759, 3476452,
1760, 3702157,
1761, 2586859,
1762, 3698744,
1763, 2610752,
1764, 2779711,
1765, 2897044,
1766, 2893203,
1767, 3543012,
1768, 2985789,
1769, 2650859,
1770, 2454593,
1771, 2687978,
1772, 3667597,
1773, 2612459,
1774, 2459286,
1775, 3561357,
1776, 2652991,
1777, 2745578,
1778, 2793791,
1779, 2630805,
1780, 2990909,
1781, 2479766,
1782, 3593357,
1783, 2868030,
1784, 2449900,
1785, 2541632,
1786, 3405199,
1787, 2455020,
1788, 2964883,
1789, 3140241,
1790, 2662805,
1791, 3200401,
1792, 2452886,
1793, 2508353,
1794, 2558272,
1795, 2474647,
1796, 2844990,
1797, 3044242,
1798, 2416193,
1799, 2518166,
1800, 2513899,
1801, 2629952,
1802, 2559126,
1803, 3090322,
1804, 2934589,
1805, 2655978,
1806, 3082215,
1807, 2478914,
1808, 2443073,
1809, 2466966,
1810, 2455874,
1811, 2538646,
1812, 3632611,
1813, 2918803,
1814, 2893203,
1815, 2556566,
1816, 3797730,
1817, 3129147,
1818, 2996456,
1819, 2983656,
1820, 2748565,
1821, 3499491,
1822, 12399687,
1823, 3503331,
1824, 3804983,
1825, 3676130,
1826, 2617152,
1827, 2681578,
1828, 2634218,
1829, 2778431,
1830, 2814271,
1831, 3080935,
1832, 3444025,
1833, 3216188,
1834, 2686272,
1835, 3445732,
1836, 2568513,
1837, 2625685,
1838, 2592406,
1839, 2750698,
1840, 3798156,
1841, 2827924,
1842, 3004136,
1843, 2910270,
1844, 2823231,
1845, 2653418,
1846, 2900883,
1847, 2735765,
1848, 3446159,
1849, 7498179,
1850, 2940563,
1851, 3249894,
1852, 2804884,
1853, 3754636,
1854, 2804458,
1855, 2559552,
1856, 2603499,
1857, 3030162,
1858, 2722111,
1859, 2782271,
1860, 3780663,
1861, 3598904,
1862, 3772556,
1863, 2755391,
1864, 2880830,
1865, 3018642,
1866, 3655224,
1867, 2972562,
1868, 2879123,
1869, 2833043,
1870, 4509403,
1871, 2690965,
1872, 3729464,
1873, 2653418,
1874, 2999869,
1875, 2466114,
1876, 3689783,
1877, 2583872,
1878, 2808297,
1879, 2585152,
1880, 3144081,
1881, 2429847,
1882, 2475073,
1883, 2726377,
1884, 2443927,
1885, 2591979,
1886, 2620565,
1887, 2482326,
1888, 2751551,
1889, 3344613,
1890, 2594113,
1891, 2474647,
1892, 2582166,
1893, 3224721,
1894, 2440513,
1895, 2468247,
1896, 2471233,
1897, 2461846,
1898, 3105255,
1899, 2675178,
1900, 2734911,
1901, 2697792,
1902, 2555713,
1903, 2598806,
1904, 3880502,
1905, 2460993,
1906, 2520300,
1907, 2863763,
1908, 2503659,
1909, 3022482,
1910, 2429421,
1911, 2655125,
1912, 2463980,
1913, 3141095,
1914, 2927763,
1915, 2723392,
1916, 2472513,
1917, 2598806,
1918, 3470052,
1919, 2478914,
1920, 3267387,
1921, 2542486,
1922, 2681152,
1923, 2691392,
1924, 2855230,
1925, 3861302,
1926, 2566379,
1927, 2693099,
1928, 2696085,
1929, 2428994,
1930, 2554859,
1931, 3327973,
1932, 2557420,
1933, 2523713,
1934, 3160294,
1935, 2487019,
1936, 2642325,
1937, 2794217,
1938, 2463127,
1939, 2455447,
1940, 2750697,
1941, 3630904,
1942, 2490860,
1943, 2622272,
1944, 3624078,
1945, 3815222,
1946, 3281467,
1947, 2685419,
1948, 2519873,
1949, 2513899,
1950, 2531393,
1951, 2763924,
1952, 2441793,
1953, 2758378,
1954, 2924349,
1955, 6707999,
1956, 11057404,
1957, 2864617,
1958, 6077391,
1959, 3051495,
1960, 2711871,
1961, 2594539,
1962, 2420887,
1963, 2721258,
1964, 2452887,
1965, 2552726,
1966, 2484034,
1967, 2465687,
1968, 3128295,
1969, 2895336,
1970, 2462273,
1971, 2891070,
1972, 2665792,
1973, 2468246,
1974, 2512620,
1975, 2420887,
1976, 2451607,
1977, 2460567,
1978, 3990155,
1979, 2459713,
1980, 2527126,
1981, 2403820,
1982, 2625686,
1983, 3684237,
1984, 2440513,
1985, 3199974,
1986, 2529260,
1987, 2535659,
1988, 2501953,
1989, 3861729,
1990, 2682858,
1991, 4275165,
1992, 2668778,
1993, 4396337,
1994, 3560078,
1995, 2692672,
1996, 2635499,
1997, 2673045,
1998, 4410418,
1999, 2461847,
2000, 2935443,
2001, 4322525,
2002, 2877843,
2003, 3586104,
2004, 3840822,
2005, 2752404,
2006, 3835275,
2007, 2713578,
2008, 4177886,
2009, 2570646,
2010, 3720930,
2011, 2492566,
2012, 2440514,
2013, 3043816,
2014, 2425154,
2015, 2617579,
2016, 2982376,
2017, 2850110,
2018, 2461420,
2019, 2753685,
2020, 2459287,
2021, 3021202,
2022, 2583445,
2023, 3627064,
2024, 3721783,
2025, 3539598,
2026, 2562966,
2027, 3582264,
2028, 2969150,
2029, 4414684,
2030, 2638912,
2031, 2612885,
2032, 3138108,
2033, 2489153,
2034, 2495980,
2035, 2734911,
2036, 2455873,
2037, 2550592,
2038, 2440514,
2039, 2539500,
2040, 3066429,
2041, 2675178,
2042, 3467918,
2043, 2603499,
2044, 2733205,
2045, 3729463,
2046, 8528571,
2047, 2787817,
2048, 3319439,
2049, 3332240,
2050, 4215859,
2051, 2824084,
2052, 2647018,
2053, 2466966,
2054, 2443927,
2055, 2469100,
2056, 3040828,
2057, 2536939,
2058, 2696938,
2059, 2510913,
2060, 2476779,
2061, 2444353,
2062, 2572353,
2063, 2942696,
2064, 2481047,
2065, 2389314,
2066, 3025042,
2067, 2472086,
2068, 3377465,
2069, 2476780,
2070, 2438380,
2071, 2602219,
2072, 2527552,
2073, 4758575,
2074, 2730644,
2075, 3613837,
2076, 3270374,
2077, 2474220,
2078, 2516033,
2079, 2753684,
2080, 2563393,
2081, 2879124,
2082, 2828777,
2083, 2505366,
2084, 3244773,
2085, 2421314,
2086, 2725098,
2087, 2424727,
2088, 2956349,
2089, 2604779,
2090, 3172668,
2091, 2830484,
2092, 2773310,
2093, 2502807,
2094, 3097149,
2095, 3368506,
2096, 2484886,
2097, 2720404,
2098, 2548033,
2099, 2665365,
2100, 2920083,
2101, 2497687,
2102, 2628246,
2103, 2466113,
2104, 2460993,
2105, 2591552,
2106, 2489153,
2107, 2858643,
2108, 2559980,
2109, 2430701,
2110, 2487020,
2111, 2506647,
2112, 3670583,
2113, 2580459,
2114, 2459286,
2115, 2967442,
2116, 2575766,
2117, 2571499,
2118, 2436674,
2119, 2465260,
2120, 2528406,
2121, 2760511,
2122, 2623125,
2123, 2463554,
2124, 2490007,
2125, 3604877,
2126, 2435393,
2127, 4081887,
2128, 2908990,
2129, 2741311,
2130, 2455874,
2131, 2678165,
2132, 5086679,
2133, 2805311,
2134, 13222293,
2135, 4195379,
2136, 3653091,
2137, 3195281,
2138, 2563393,
2139, 3446159,
2140, 2790378,
2141, 3174801,
2142, 2920083,
2143, 2973415,
2144, 2834324,
2145, 2945256,
2146, 2891923,
2147, 3617251,
2148, 2904723,
2149, 2970430,
2150, 3740556,
2151, 2723818,
2152, 2655125,
2153, 2679019,
2154, 3194428,
2155, 3942794,
2156, 2824084,
2157, 3393679,
2158, 3115922,
2159, 2752405,
2160, 2406807,
2161, 2744725,
2162, 3402212,
2163, 2756671,
2164, 3551971,
2165, 3462372,
2166, 2755817,
2167, 2702058,
2168, 2829204,
2169, 3094588,
2170, 3056615,
2171, 2605632,
2172, 2856511,
2173, 5185238,
2174, 3057042,
2175, 2733631,
2176, 2724245,
2177, 2764778,
2178, 3634744,
2179, 4902787,
2180, 2964883,
2181, 2718271,
2182, 2890217,
2183, 2920936,
2184, 2475927,
2185, 2449900,
2186, 2514327,
2187, 2578326,
2188, 2508779,
2189, 2947816,
2190, 2527980,
2191, 2536939,
2192, 2667072,
2193, 2409367,
2194, 2479340,
2195, 2417047,
2196, 2423874,
2197, 2595392,
2198, 2466540,
2199, 2589846,
2200, 2764778,
2201, 2697365,
2202, 2535233,
2203, 2457153,
2204, 2551446,
2205, 2411501,
2206, 2422167,
2207, 2411073,
2208, 2568939,
2209, 2538220,
2210, 2521580,
2211, 2420034,
2212, 2534379,
2213, 2545473,
2214, 2563820,
2215, 2514326,
2216, 2501954,
2217, 2615019,
2218, 2794644,
2219, 2416194,
2220, 2463980,
2221, 2448620,
2222, 2530112,
2223, 2455020,
2224, 2428994,
2225, 2576619,
2226, 2697791,
2227, 3596344,
2228, 2875283,
2229, 2779711,
2230, 2452034,
2231, 2900883,
2232, 2407660,
2233, 2730645,
2234, 2419180,
2235, 2415340,
2236, 2778857,
2237, 2488727,
2238, 2601366,
2239, 2558700,
2240, 2493420,
2241, 2603926,
2242, 2446487,
2243, 2574912,
2244, 2395288,
2245, 2426433,
2246, 3152615,
2247, 2729791,
2248, 2443073,
2249, 2629098,
2250, 2766911,
2251, 2397847,
2252, 2905577,
2253, 2486166,
2254, 2510060,
2255, 2437527,
2256, 2421314,
2257, 2799764,
2258, 2469954,
2259, 2401687,
2260, 2507499,
2261, 2484033,
2262, 2458006,
2263, 2483180,
2264, 2483180,
2265, 2808297,
2266, 2504086,
2267, 2491713,
2268, 2442647,
2269, 2632938,
2270, 2929469,
2271, 2431553,
2272, 2561259,
2273, 2516887,
2274, 2498540,
2275, 3025469,
2276, 3831009,
2277, 3590798,
2278, 3550691,
2279, 2559979,
2280, 2589846,
2281, 2420461,
2282, 2423447,
2283, 2472086,
2284, 2498540,
2285, 2683285,
2286, 2461420,
2287, 2700778,
2288, 2483607,
2289, 2405527,
2290, 2461420,
2291, 2485313,
2292, 2505366,
2293, 2402114,
2294, 2492566,
2295, 2593685,
2296, 2792084,
2297, 2682432,
2298, 2534379,
2299, 2426434,
2300, 3721783,
2301, 2456726,
2302, 2387180,
2303, 2476780,
2304, 2656832,
2305, 3081362,
2306, 2449474,
2307, 2443927,
2308, 4959533,
2309, 2815977,
2310, 2476353,
2311, 2409367,
2312, 2527980,
2313, 2722965,
2314, 2570219,
2315, 2421314,
2316, 2576620,
2317, 2705471,
2318, 2512619,
2319, 2497687,
2320, 2531393,
2321, 2416620,
2322, 5602941,
2323, 2537367,
2324, 2418753,
2325, 2453740,
2326, 2536940,
2327, 2500673,
2328, 2448620,
2329, 2613312,
2330, 2422594,
2331, 4053300,
2332, 2432834,
2333, 2445634,
2334, 2466113,
2335, 2454167,
2336, 2445634,
2337, 2625259,
2338, 2446060,
2339, 2433261,
2340, 2395288,
2341, 2399127,
2342, 2519873,
2343, 2957203,
2344, 2443074,
2345, 2606059,
2346, 2524566,
2347, 5523155,
2348, 2429847,
2349, 2475073,
2350, 2490007,
2351, 2776298,
2352, 2404247,
2353, 2476353,
2354, 2883390,
2355, 2404247,
2356, 2450326,
2357, 2415340,
2358, 2572353,
2359, 2469100,
2360, 2412354,
2361, 2617579,
2362, 2450753,
2363, 2511766,
2364, 2533526,
2365, 2405100,
2366, 2451607,
2367, 2611606,
2368, 2724671,
2369, 2579605,
2370, 2772031,
2371, 2405527,
2372, 2865470,
2373, 2538220,
